GEO_ID,NAME,P1_001N,P1_001NA
860Z200US45155,ZCTA5 45155,385,null
860Z200US45156,ZCTA5 45156,63,null
860Z200US45157,ZCTA5 45157,9705,null
860Z200US45158,ZCTA5 45158,774,null
860Z200US45159,ZCTA5 45159,3524,null
860Z200US45160,ZCTA5 45160,627,null
860Z200US45162,ZCTA5 45162,2730,null
860Z200US45164,ZCTA5 45164,233,null
860Z200US45166,ZCTA5 45166,83,null
860Z200US45167,ZCTA5 45167,3441,null
860Z200US45168,ZCTA5 45168,1345,null
860Z200US45169,ZCTA5 45169,4686,null
860Z200US45171,ZCTA5 45171,6174,null
860Z200US45172,ZCTA5 45172,116,null
860Z200US45174,ZCTA5 45174,2359,null
860Z200US45176,ZCTA5 45176,9100,null
860Z200US45177,ZCTA5 45177,22349,null
860Z200US45202,ZCTA5 45202,16883,null
860Z200US45203,ZCTA5 45203,2365,null
860Z200US45204,ZCTA5 45204,5818,null
860Z200US45205,ZCTA5 45205,19517,null
860Z200US45206,ZCTA5 45206,10670,null
860Z200US45207,ZCTA5 45207,7484,null
860Z200US45208,ZCTA5 45208,18969,null
860Z200US45209,ZCTA5 45209,10708,null
860Z200US45211,ZCTA5 45211,37868,null
860Z200US45212,ZCTA5 45212,21885,null
860Z200US45213,ZCTA5 45213,12052,null
860Z200US45214,ZCTA5 45214,8901,null
860Z200US45215,ZCTA5 45215,30993,null
860Z200US45216,ZCTA5 45216,9667,null
860Z200US45217,ZCTA5 45217,6177,null
860Z200US45218,ZCTA5 45218,3957,null
860Z200US45219,ZCTA5 45219,20644,null
860Z200US45220,ZCTA5 45220,15466,null
860Z200US45223,ZCTA5 45223,13174,null
860Z200US45224,ZCTA5 45224,20214,null
860Z200US45225,ZCTA5 45225,8006,null
860Z200US45226,ZCTA5 45226,5687,null
860Z200US45227,ZCTA5 45227,18427,null
860Z200US45229,ZCTA5 45229,12540,null
860Z200US45230,ZCTA5 45230,27718,null
860Z200US45231,ZCTA5 45231,41934,null
860Z200US45232,ZCTA5 45232,7109,null
860Z200US45233,ZCTA5 45233,15596,null
860Z200US45236,ZCTA5 45236,24223,null
860Z200US45237,ZCTA5 45237,21029,null
860Z200US45238,ZCTA5 45238,46864,null
860Z200US45239,ZCTA5 45239,28499,null
860Z200US45240,ZCTA5 45240,28820,null
860Z200US45241,ZCTA5 45241,24380,null
860Z200US45242,ZCTA5 45242,23214,null
860Z200US45243,ZCTA5 45243,15894,null
860Z200US45244,ZCTA5 45244,28936,null
860Z200US45245,ZCTA5 45245,20249,null
860Z200US45246,ZCTA5 45246,15249,null
860Z200US45247,ZCTA5 45247,23293,null
860Z200US45248,ZCTA5 45248,25181,null
860Z200US45249,ZCTA5 45249,14005,null
860Z200US45251,ZCTA5 45251,22073,null
860Z200US45252,ZCTA5 45252,4548,null
860Z200US45255,ZCTA5 45255,22069,null
860Z200US45267,ZCTA5 45267,0,null
860Z200US45301,ZCTA5 45301,135,null
860Z200US45302,ZCTA5 45302,4313,null
860Z200US45303,ZCTA5 45303,2215,null
860Z200US45304,ZCTA5 45304,7532,null
860Z200US45305,ZCTA5 45305,11470,null
860Z200US45306,ZCTA5 45306,2192,null
860Z200US45307,ZCTA5 45307,269,null
860Z200US45308,ZCTA5 45308,4488,null
860Z200US45309,ZCTA5 45309,12050,null
860Z200US45310,ZCTA5 45310,272,null
860Z200US45311,ZCTA5 45311,5723,null
860Z200US45312,ZCTA5 45312,1416,null
860Z200US45314,ZCTA5 45314,6261,null
860Z200US45315,ZCTA5 45315,4818,null
860Z200US45316,ZCTA5 45316,115,null
860Z200US45317,ZCTA5 45317,1018,null
860Z200US45318,ZCTA5 45318,5438,null
860Z200US45319,ZCTA5 45319,287,null
860Z200US45320,ZCTA5 45320,15530,null
860Z200US45321,ZCTA5 45321,859,null
860Z200US45322,ZCTA5 45322,21185,null
860Z200US45323,ZCTA5 45323,5123,null
860Z200US45324,ZCTA5 45324,40449,null
860Z200US45325,ZCTA5 45325,2558,null
860Z200US45326,ZCTA5 45326,1170,null
860Z200US45327,ZCTA5 45327,9388,null
860Z200US45328,ZCTA5 45328,471,null
860Z200US45330,ZCTA5 45330,830,null
860Z200US45331,ZCTA5 45331,22213,null
860Z200US45332,ZCTA5 45332,634,null
860Z200US45333,ZCTA5 45333,1389,null
860Z200US45334,ZCTA5 45334,2041,null
860Z200US45335,ZCTA5 45335,7062,null
860Z200US45336,ZCTA5 45336,100,null
860Z200US45337,ZCTA5 45337,1519,null
860Z200US45338,ZCTA5 45338,4950,null
860Z200US45339,ZCTA5 45339,1169,null
860Z200US45340,ZCTA5 45340,850,null
860Z200US45341,ZCTA5 45341,3741,null
860Z200US45342,ZCTA5 45342,37508,null
860Z200US45344,ZCTA5 45344,17042,null
860Z200US45345,ZCTA5 45345,5951,null
860Z200US45346,ZCTA5 45346,2085,null
860Z200US45347,ZCTA5 45347,4264,null
860Z200US45348,ZCTA5 45348,968,null
860Z200US45349,ZCTA5 45349,313,null
860Z200US45350,ZCTA5 45350,78,null
860Z200US45351,ZCTA5 45351,284,null
860Z200US45352,ZCTA5 45352,183,null
860Z200US45353,ZCTA5 45353,150,null
860Z200US45354,ZCTA5 45354,572,null
860Z200US45356,ZCTA5 45356,25106,null
860Z200US45358,ZCTA5 45358,361,null
860Z200US45359,ZCTA5 45359,1996,null
860Z200US45360,ZCTA5 45360,300,null
860Z200US45361,ZCTA5 45361,225,null
860Z200US45362,ZCTA5 45362,1086,null
860Z200US45363,ZCTA5 45363,1853,null
860Z200US45365,ZCTA5 45365,29277,null
860Z200US45368,ZCTA5 45368,4817,null
860Z200US45369,ZCTA5 45369,3576,null
860Z200US45370,ZCTA5 45370,2379,null
860Z200US45371,ZCTA5 45371,23205,null
860Z200US45372,ZCTA5 45372,352,null
860Z200US45373,ZCTA5 45373,36863,null
860Z200US45377,ZCTA5 45377,15070,null
860Z200US45378,ZCTA5 45378,402,null
860Z200US45380,ZCTA5 45380,5573,null
860Z200US45381,ZCTA5 45381,5424,null
860Z200US45382,ZCTA5 45382,1179,null
860Z200US45383,ZCTA5 45383,6885,null
860Z200US45384,ZCTA5 45384,2258,null
860Z200US45385,ZCTA5 45385,39446,null
860Z200US45387,ZCTA5 45387,5326,null
860Z200US45388,ZCTA5 45388,878,null
860Z200US45389,ZCTA5 45389,503,null
860Z200US45390,ZCTA5 45390,3269,null
860Z200US45402,ZCTA5 45402,10735,null
860Z200US45403,ZCTA5 45403,15130,null
860Z200US45404,ZCTA5 45404,10730,null
860Z200US45405,ZCTA5 45405,18124,null
860Z200US45406,ZCTA5 45406,20622,null
860Z200US45409,ZCTA5 45409,12392,null
860Z200US45410,ZCTA5 45410,15758,null
860Z200US45414,ZCTA5 45414,20693,null
860Z200US45415,ZCTA5 45415,12811,null
860Z200US45416,ZCTA5 45416,5612,null
860Z200US45417,ZCTA5 45417,28079,null
860Z200US45419,ZCTA5 45419,16236,null
860Z200US45420,ZCTA5 45420,25045,null
860Z200US45423,ZCTA5 45423,4,null
860Z200US45424,ZCTA5 45424,50920,null
860Z200US45426,ZCTA5 45426,14391,null
860Z200US45428,ZCTA5 45428,303,null
860Z200US45429,ZCTA5 45429,26514,null
860Z200US45430,ZCTA5 45430,7637,null
860Z200US45431,ZCTA5 45431,26660,null
860Z200US45432,ZCTA5 45432,15105,null
860Z200US45433,ZCTA5 45433,1567,null
860Z200US45434,ZCTA5 45434,12628,null
860Z200US45435,ZCTA5 45435,124,null
860Z200US45439,ZCTA5 45439,11726,null
860Z200US45440,ZCTA5 45440,22676,null
860Z200US45449,ZCTA5 45449,18976,null
860Z200US45458,ZCTA5 45458,36474,null
860Z200US45459,ZCTA5 45459,28344,null
860Z200US45469,ZCTA5 45469,219,null
860Z200US45501,ZCTA5 45501,0,null
860Z200US45502,ZCTA5 45502,16767,null
860Z200US45503,ZCTA5 45503,32870,null
860Z200US45504,ZCTA5 45504,17343,null
860Z200US45505,ZCTA5 45505,19708,null
860Z200US45506,ZCTA5 45506,13330,null
860Z200US45601,ZCTA5 45601,56849,null
860Z200US45612,ZCTA5 45612,5059,null
860Z200US45613,ZCTA5 45613,3542,null
860Z200US45614,ZCTA5 45614,4800,null
860Z200US45616,ZCTA5 45616,1187,null
860Z200US45617,ZCTA5 45617,76,null
860Z200US45618,ZCTA5 45618,29,null
860Z200US45619,ZCTA5 45619,7348,null
860Z200US45620,ZCTA5 45620,875,null
860Z200US45621,ZCTA5 45621,403,null
860Z200US45622,ZCTA5 45622,485,null
860Z200US45623,ZCTA5 45623,3235,null
860Z200US45624,ZCTA5 45624,22,null
860Z200US45628,ZCTA5 45628,5429,null
860Z200US45629,ZCTA5 45629,3220,null
860Z200US45630,ZCTA5 45630,222,null
860Z200US45631,ZCTA5 45631,14200,null
860Z200US45634,ZCTA5 45634,1893,null
860Z200US45636,ZCTA5 45636,150,null
860Z200US45638,ZCTA5 45638,20114,null
860Z200US45640,ZCTA5 45640,15896,null
860Z200US45642,ZCTA5 45642,35,null
860Z200US45644,ZCTA5 45644,4316,null
860Z200US45645,ZCTA5 45645,2750,null
860Z200US45646,ZCTA5 45646,363,null
860Z200US45647,ZCTA5 45647,2410,null
860Z200US45648,ZCTA5 45648,11211,null
860Z200US45650,ZCTA5 45650,348,null
860Z200US45651,ZCTA5 45651,5691,null
860Z200US45652,ZCTA5 45652,3131,null
860Z200US45653,ZCTA5 45653,3907,null
860Z200US45654,ZCTA5 45654,833,null
860Z200US45656,ZCTA5 45656,6532,null
860Z200US45657,ZCTA5 45657,2504,null
860Z200US45658,ZCTA5 45658,2538,null
860Z200US45659,ZCTA5 45659,2623,null
860Z200US45660,ZCTA5 45660,8011,null
860Z200US45661,ZCTA5 45661,7014,null
860Z200US45662,ZCTA5 45662,27718,null
860Z200US45663,ZCTA5 45663,6343,null
860Z200US45669,ZCTA5 45669,10223,null
860Z200US45671,ZCTA5 45671,391,null
860Z200US45672,ZCTA5 45672,1679,null
860Z200US45673,ZCTA5 45673,398,null
860Z200US45674,ZCTA5 45674,686,null
860Z200US45677,ZCTA5 45677,73,null
860Z200US45678,ZCTA5 45678,1140,null
860Z200US45679,ZCTA5 45679,3097,null
860Z200US45680,ZCTA5 45680,12326,null
860Z200US45681,ZCTA5 45681,1589,null
860Z200US45682,ZCTA5 45682,1998,null
860Z200US45684,ZCTA5 45684,1838,null
860Z200US45685,ZCTA5 45685,1040,null
860Z200US45686,ZCTA5 45686,3379,null
860Z200US45688,ZCTA5 45688,403,null
860Z200US45690,ZCTA5 45690,13527,null
860Z200US45692,ZCTA5 45692,8460,null
860Z200US45693,ZCTA5 45693,8797,null
860Z200US45694,ZCTA5 45694,11783,null
860Z200US45695,ZCTA5 45695,587,null
860Z200US45696,ZCTA5 45696,1253,null
860Z200US45697,ZCTA5 45697,4828,null
860Z200US45698,ZCTA5 45698,262,null
860Z200US45699,ZCTA5 45699,1236,null
860Z200US45701,ZCTA5 45701,33705,null
860Z200US45710,ZCTA5 45710,5547,null
860Z200US45711,ZCTA5 45711,1065,null
860Z200US45714,ZCTA5 45714,10149,null
860Z200US45715,ZCTA5 45715,2412,null
860Z200US45716,ZCTA5 45716,490,null
860Z200US45719,ZCTA5 45719,964,null
860Z200US45720,ZCTA5 45720,12,null
860Z200US45721,ZCTA5 45721,41,null
860Z200US45723,ZCTA5 45723,3552,null
860Z200US45724,ZCTA5 45724,1785,null
860Z200US45727,ZCTA5 45727,478,null
860Z200US45729,ZCTA5 45729,1460,null
860Z200US45732,ZCTA5 45732,4524,null
860Z200US45734,ZCTA5 45734,409,null
860Z200US45735,ZCTA5 45735,1619,null
860Z200US45739,ZCTA5 45739,160,null
860Z200US45740,ZCTA5 45740,406,null
860Z200US45741,ZCTA5 45741,809,null
860Z200US45742,ZCTA5 45742,3018,null
860Z200US45743,ZCTA5 45743,1383,null
860Z200US45744,ZCTA5 45744,2656,null
860Z200US45745,ZCTA5 45745,1104,null
860Z200US45746,ZCTA5 45746,348,null
860Z200US45750,ZCTA5 45750,26327,null
860Z200US45760,ZCTA5 45760,3309,null
860Z200US45761,ZCTA5 45761,1558,null
860Z200US45764,ZCTA5 45764,7859,null
860Z200US45766,ZCTA5 45766,1313,null
860Z200US45767,ZCTA5 45767,2314,null
860Z200US45768,ZCTA5 45768,1599,null
860Z200US45769,ZCTA5 45769,5952,null
860Z200US45770,ZCTA5 45770,567,null
860Z200US45771,ZCTA5 45771,3408,null
860Z200US45772,ZCTA5 45772,1697,null
860Z200US45773,ZCTA5 45773,305,null
860Z200US45775,ZCTA5 45775,1361,null
860Z200US45776,ZCTA5 45776,730,null
860Z200US45778,ZCTA5 45778,834,null
860Z200US45779,ZCTA5 45779,780,null
860Z200US45780,ZCTA5 45780,3328,null
860Z200US45782,ZCTA5 45782,313,null
860Z200US45783,ZCTA5 45783,181,null
860Z200US45784,ZCTA5 45784,3313,null
860Z200US45786,ZCTA5 45786,3160,null
860Z200US45788,ZCTA5 45788,961,null
860Z200US45789,ZCTA5 45789,188,null
860Z200US45801,ZCTA5 45801,22819,null
860Z200US45804,ZCTA5 45804,14573,null
860Z200US45805,ZCTA5 45805,22740,null
860Z200US45806,ZCTA5 45806,11238,null
860Z200US45807,ZCTA5 45807,11856,null
860Z200US45808,ZCTA5 45808,282,null
860Z200US45809,ZCTA5 45809,173,null
860Z200US45810,ZCTA5 45810,7840,null
860Z200US45812,ZCTA5 45812,1835,null
860Z200US45813,ZCTA5 45813,3579,null
860Z200US45814,ZCTA5 45814,2646,null
860Z200US45815,ZCTA5 45815,57,null
860Z200US45816,ZCTA5 45816,260,null
860Z200US45817,ZCTA5 45817,6420,null
860Z200US45819,ZCTA5 45819,233,null
860Z200US45820,ZCTA5 45820,517,null
860Z200US45821,ZCTA5 45821,1252,null
860Z200US45822,ZCTA5 45822,19945,null
860Z200US45826,ZCTA5 45826,358,null
860Z200US45827,ZCTA5 45827,2223,null
860Z200US45828,ZCTA5 45828,6495,null
860Z200US45830,ZCTA5 45830,5797,null
860Z200US45831,ZCTA5 45831,3023,null
860Z200US45832,ZCTA5 45832,2854,null
860Z200US45833,ZCTA5 45833,10682,null
860Z200US45835,ZCTA5 45835,487,null
860Z200US45836,ZCTA5 45836,1332,null
860Z200US45838,ZCTA5 45838,39,null
860Z200US45840,ZCTA5 45840,54901,null
860Z200US45841,ZCTA5 45841,936,null
860Z200US45843,ZCTA5 45843,3768,null
860Z200US45844,ZCTA5 45844,3251,null
860Z200US45845,ZCTA5 45845,3270,null
860Z200US45846,ZCTA5 45846,4461,null
860Z200US45848,ZCTA5 45848,61,null
860Z200US45849,ZCTA5 45849,1154,null
860Z200US45850,ZCTA5 45850,3617,null
860Z200US45851,ZCTA5 45851,676,null
860Z200US45853,ZCTA5 45853,1451,null
860Z200US45854,ZCTA5 45854,461,null
860Z200US45855,ZCTA5 45855,165,null
860Z200US45856,ZCTA5 45856,5094,null
860Z200US45858,ZCTA5 45858,3038,null
860Z200US45859,ZCTA5 45859,461,null
860Z200US45860,ZCTA5 45860,2444,null
860Z200US45861,ZCTA5 45861,223,null
860Z200US45862,ZCTA5 45862,1408,null
860Z200US45863,ZCTA5 45863,1135,null
860Z200US45864,ZCTA5 45864,160,null
860Z200US45865,ZCTA5 45865,5251,null
860Z200US45866,ZCTA5 45866,152,null
860Z200US45867,ZCTA5 45867,1138,null
860Z200US45868,ZCTA5 45868,705,null
860Z200US45869,ZCTA5 45869,4567,null
860Z200US45870,ZCTA5 45870,116,null
860Z200US45871,ZCTA5 45871,2019,null
860Z200US45872,ZCTA5 45872,4120,null
860Z200US45873,ZCTA5 45873,2235,null
860Z200US45874,ZCTA5 45874,2079,null
860Z200US45875,ZCTA5 45875,11273,null
860Z200US45876,ZCTA5 45876,958,null
860Z200US45877,ZCTA5 45877,2239,null
860Z200US45879,ZCTA5 45879,5963,null
860Z200US45880,ZCTA5 45880,2390,null
860Z200US45881,ZCTA5 45881,1485,null
860Z200US45882,ZCTA5 45882,3005,null
860Z200US45883,ZCTA5 45883,4026,null
860Z200US45884,ZCTA5 45884,147,null
860Z200US45885,ZCTA5 45885,12863,null
860Z200US45886,ZCTA5 45886,459,null
860Z200US45887,ZCTA5 45887,4688,null
860Z200US45888,ZCTA5 45888,188,null
860Z200US45889,ZCTA5 45889,1481,null
860Z200US45890,ZCTA5 45890,653,null
860Z200US45891,ZCTA5 45891,15633,null
860Z200US45893,ZCTA5 45893,262,null
860Z200US45894,ZCTA5 45894,649,null
860Z200US45895,ZCTA5 45895,17974,null
860Z200US45896,ZCTA5 45896,1990,null
860Z200US45897,ZCTA5 45897,107,null
860Z200US45898,ZCTA5 45898,1251,null
860Z200US45899,ZCTA5 45899,165,null
860Z200US46001,ZCTA5 46001,10676,null
860Z200US46011,ZCTA5 46011,17078,null
860Z200US46012,ZCTA5 46012,19108,null
860Z200US46013,ZCTA5 46013,18288,null
860Z200US46016,ZCTA5 46016,17686,null
860Z200US46017,ZCTA5 46017,5930,null
860Z200US46030,ZCTA5 46030,3161,null
860Z200US46031,ZCTA5 46031,2211,null
860Z200US46032,ZCTA5 46032,50477,null
860Z200US46033,ZCTA5 46033,39002,null
860Z200US46034,ZCTA5 46034,7316,null
860Z200US46035,ZCTA5 46035,1130,null
860Z200US46036,ZCTA5 46036,11247,null
860Z200US46037,ZCTA5 46037,47264,null
860Z200US46038,ZCTA5 46038,42694,null
860Z200US46039,ZCTA5 46039,725,null
860Z200US46040,ZCTA5 46040,16669,null
860Z200US46041,ZCTA5 46041,24120,null
860Z200US46044,ZCTA5 46044,2912,null
860Z200US46045,ZCTA5 46045,125,null
860Z200US46047,ZCTA5 46047,25,null
860Z200US46048,ZCTA5 46048,2035,null
860Z200US46049,ZCTA5 46049,840,null
860Z200US46050,ZCTA5 46050,1672,null
860Z200US46051,ZCTA5 46051,2811,null
860Z200US46052,ZCTA5 46052,22783,null
860Z200US46055,ZCTA5 46055,14969,null
860Z200US46056,ZCTA5 46056,2359,null
860Z200US46057,ZCTA5 46057,999,null
860Z200US46058,ZCTA5 46058,2257,null
860Z200US46060,ZCTA5 46060,45073,null
860Z200US46062,ZCTA5 46062,38915,null
860Z200US46063,ZCTA5 46063,298,null
860Z200US46064,ZCTA5 46064,16908,null
860Z200US46065,ZCTA5 46065,3422,null
860Z200US46068,ZCTA5 46068,2583,null
860Z200US46069,ZCTA5 46069,7012,null
860Z200US46070,ZCTA5 46070,2211,null
860Z200US46071,ZCTA5 46071,3373,null
860Z200US46072,ZCTA5 46072,9095,null
860Z200US46074,ZCTA5 46074,42598,null
860Z200US46075,ZCTA5 46075,7728,null
860Z200US46076,ZCTA5 46076,1534,null
860Z200US46077,ZCTA5 46077,33969,null
860Z200US46102,ZCTA5 46102,503,null
860Z200US46103,ZCTA5 46103,354,null
860Z200US46104,ZCTA5 46104,860,null
860Z200US46105,ZCTA5 46105,1775,null
860Z200US46106,ZCTA5 46106,8672,null
860Z200US46107,ZCTA5 46107,12994,null
860Z200US46110,ZCTA5 46110,505,null
860Z200US46111,ZCTA5 46111,515,null
860Z200US46112,ZCTA5 46112,41562,null
860Z200US46113,ZCTA5 46113,15915,null
860Z200US46115,ZCTA5 46115,1952,null
860Z200US46117,ZCTA5 46117,689,null
860Z200US46118,ZCTA5 46118,4903,null
860Z200US46120,ZCTA5 46120,5891,null
860Z200US46121,ZCTA5 46121,5090,null
860Z200US46122,ZCTA5 46122,16448,null
860Z200US46123,ZCTA5 46123,40788,null
860Z200US46124,ZCTA5 46124,7891,null
860Z200US46125,ZCTA5 46125,32,null
860Z200US46126,ZCTA5 46126,4613,null
860Z200US46127,ZCTA5 46127,304,null
860Z200US46128,ZCTA5 46128,2111,null
860Z200US46130,ZCTA5 46130,2491,null
860Z200US46131,ZCTA5 46131,32869,null
860Z200US46133,ZCTA5 46133,794,null
860Z200US46135,ZCTA5 46135,19869,null
860Z200US46140,ZCTA5 46140,41708,null
860Z200US46142,ZCTA5 46142,32052,null
860Z200US46143,ZCTA5 46143,62618,null
860Z200US46144,ZCTA5 46144,207,null
860Z200US46146,ZCTA5 46146,144,null
860Z200US46147,ZCTA5 46147,2681,null
860Z200US46148,ZCTA5 46148,4859,null
860Z200US46149,ZCTA5 46149,1894,null
860Z200US46150,ZCTA5 46150,750,null
860Z200US46151,ZCTA5 46151,32335,null
860Z200US46154,ZCTA5 46154,126,null
860Z200US46155,ZCTA5 46155,81,null
860Z200US46156,ZCTA5 46156,1497,null
860Z200US46157,ZCTA5 46157,4074,null
860Z200US46158,ZCTA5 46158,23895,null
860Z200US46160,ZCTA5 46160,6409,null
860Z200US46161,ZCTA5 46161,2576,null
860Z200US46162,ZCTA5 46162,516,null
860Z200US46163,ZCTA5 46163,13489,null
860Z200US46164,ZCTA5 46164,4324,null
860Z200US46165,ZCTA5 46165,1562,null
860Z200US46166,ZCTA5 46166,2374,null
860Z200US46167,ZCTA5 46167,7018,null
860Z200US46168,ZCTA5 46168,37681,null
860Z200US46170,ZCTA5 46170,39,null
860Z200US46171,ZCTA5 46171,1779,null
860Z200US46172,ZCTA5 46172,2372,null
860Z200US46173,ZCTA5 46173,10591,null
860Z200US46175,ZCTA5 46175,549,null
860Z200US46176,ZCTA5 46176,28401,null
860Z200US46180,ZCTA5 46180,993,null
860Z200US46181,ZCTA5 46181,5280,null
860Z200US46182,ZCTA5 46182,2005,null
860Z200US46183,ZCTA5 46183,130,null
860Z200US46184,ZCTA5 46184,13023,null
860Z200US46186,ZCTA5 46186,1708,null
860Z200US46201,ZCTA5 46201,31408,null
860Z200US46202,ZCTA5 46202,22217,null
860Z200US46203,ZCTA5 46203,38224,null
860Z200US46204,ZCTA5 46204,9086,null
860Z200US46205,ZCTA5 46205,27531,null
860Z200US46206,ZCTA5 46206,6,null
860Z200US46208,ZCTA5 46208,23996,null
860Z200US46214,ZCTA5 46214,26314,null
860Z200US46216,ZCTA5 46216,2343,null
860Z200US46217,ZCTA5 46217,34725,null
860Z200US46218,ZCTA5 46218,30400,null
860Z200US46219,ZCTA5 46219,36556,null
860Z200US46220,ZCTA5 46220,36078,null
860Z200US46221,ZCTA5 46221,27991,null
860Z200US46222,ZCTA5 46222,37185,null
860Z200US46224,ZCTA5 46224,38822,null
860Z200US46225,ZCTA5 46225,6503,null
860Z200US46226,ZCTA5 46226,43997,null
860Z200US46227,ZCTA5 46227,62126,null
860Z200US46228,ZCTA5 46228,15824,null
860Z200US46229,ZCTA5 46229,29252,null
860Z200US46231,ZCTA5 46231,10889,null
860Z200US46234,ZCTA5 46234,27841,null
860Z200US46235,ZCTA5 46235,34569,null
860Z200US46236,ZCTA5 46236,27627,null
860Z200US46237,ZCTA5 46237,44378,null
860Z200US46239,ZCTA5 46239,33290,null
860Z200US46240,ZCTA5 46240,20148,null
860Z200US46241,ZCTA5 46241,33568,null
860Z200US46250,ZCTA5 46250,19156,null
860Z200US46254,ZCTA5 46254,40162,null
860Z200US46256,ZCTA5 46256,22598,null
860Z200US46259,ZCTA5 46259,13703,null
860Z200US46260,ZCTA5 46260,34188,null
860Z200US46268,ZCTA5 46268,26353,null
860Z200US46278,ZCTA5 46278,8910,null
860Z200US46280,ZCTA5 46280,7870,null
860Z200US46290,ZCTA5 46290,191,null
860Z200US46301,ZCTA5 46301,580,null
860Z200US46302,ZCTA5 46302,141,null
860Z200US46303,ZCTA5 46303,17028,null
860Z200US46304,ZCTA5 46304,26835,null
860Z200US46307,ZCTA5 46307,69248,null
860Z200US46310,ZCTA5 46310,14126,null
860Z200US46311,ZCTA5 46311,22431,null
860Z200US46312,ZCTA5 46312,26370,null
860Z200US46319,ZCTA5 46319,18108,null
860Z200US46320,ZCTA5 46320,14514,null
860Z200US46321,ZCTA5 46321,23894,null
860Z200US46322,ZCTA5 46322,23984,null
860Z200US46323,ZCTA5 46323,22510,null
860Z200US46324,ZCTA5 46324,22611,null
860Z200US46327,ZCTA5 46327,11078,null
860Z200US46340,ZCTA5 46340,1085,null
860Z200US46341,ZCTA5 46341,10518,null
860Z200US46342,ZCTA5 46342,32540,null
860Z200US46345,ZCTA5 46345,97,null
860Z200US46346,ZCTA5 46346,1317,null
860Z200US46347,ZCTA5 46347,4800,null
860Z200US46348,ZCTA5 46348,1127,null
860Z200US46349,ZCTA5 46349,3219,null
860Z200US46350,ZCTA5 46350,44522,null
860Z200US46356,ZCTA5 46356,18668,null
860Z200US46360,ZCTA5 46360,44209,null
860Z200US46365,ZCTA5 46365,1037,null
860Z200US46366,ZCTA5 46366,5826,null
860Z200US46368,ZCTA5 46368,39837,null
860Z200US46371,ZCTA5 46371,3680,null
860Z200US46373,ZCTA5 46373,17839,null
860Z200US46374,ZCTA5 46374,1006,null
860Z200US46375,ZCTA5 46375,24051,null
860Z200US46376,ZCTA5 46376,367,null
860Z200US46377,ZCTA5 46377,194,null
860Z200US46379,ZCTA5 46379,295,null
860Z200US46381,ZCTA5 46381,287,null
860Z200US46382,ZCTA5 46382,2094,null
860Z200US46383,ZCTA5 46383,41981,null
860Z200US46385,ZCTA5 46385,41832,null
860Z200US46390,ZCTA5 46390,2824,null
860Z200US46391,ZCTA5 46391,9077,null
860Z200US46392,ZCTA5 46392,7855,null
860Z200US46393,ZCTA5 46393,376,null
860Z200US46394,ZCTA5 46394,11725,null
860Z200US46402,ZCTA5 46402,5502,null
860Z200US46403,ZCTA5 46403,11649,null
860Z200US46404,ZCTA5 46404,15658,null
860Z200US46405,ZCTA5 46405,11860,null
860Z200US46406,ZCTA5 46406,8776,null
860Z200US46407,ZCTA5 46407,9862,null
860Z200US46408,ZCTA5 46408,15109,null
860Z200US46409,ZCTA5 46409,6975,null
860Z200US46410,ZCTA5 46410,39471,null
860Z200US46501,ZCTA5 46501,3891,null
860Z200US46502,ZCTA5 46502,34,null
860Z200US46504,ZCTA5 46504,3241,null
860Z200US46506,ZCTA5 46506,10083,null
860Z200US46507,ZCTA5 46507,9371,null
860Z200US46508,ZCTA5 46508,137,null
860Z200US46510,ZCTA5 46510,3393,null
860Z200US46511,ZCTA5 46511,4008,null
860Z200US46513,ZCTA5 46513,64,null
860Z200US46514,ZCTA5 46514,42048,null
860Z200US46516,ZCTA5 46516,33670,null
860Z200US46517,ZCTA5 46517,24006,null
860Z200US46524,ZCTA5 46524,2376,null
860Z200US46526,ZCTA5 46526,33170,null
860Z200US46528,ZCTA5 46528,27223,null
860Z200US46530,ZCTA5 46530,31805,null
860Z200US46531,ZCTA5 46531,1387,null
860Z200US46532,ZCTA5 46532,1751,null
860Z200US46534,ZCTA5 46534,11247,null
860Z200US46536,ZCTA5 46536,3257,null
860Z200US46537,ZCTA5 46537,502,null
860Z200US46538,ZCTA5 46538,4047,null
860Z200US46539,ZCTA5 46539,2245,null
860Z200US46540,ZCTA5 46540,12552,null
860Z200US46542,ZCTA5 46542,4526,null
860Z200US46543,ZCTA5 46543,4273,null
860Z200US46544,ZCTA5 46544,31571,null
860Z200US46545,ZCTA5 46545,26312,null
860Z200US46550,ZCTA5 46550,12679,null
860Z200US46552,ZCTA5 46552,6478,null
860Z200US46553,ZCTA5 46553,3849,null
860Z200US46554,ZCTA5 46554,4379,null
860Z200US46555,ZCTA5 46555,2729,null
860Z200US46556,ZCTA5 46556,8845,null
860Z200US46561,ZCTA5 46561,14155,null
860Z200US46562,ZCTA5 46562,4718,null
860Z200US46563,ZCTA5 46563,22977,null
860Z200US46565,ZCTA5 46565,9104,null
860Z200US46567,ZCTA5 46567,9773,null
860Z200US46570,ZCTA5 46570,1090,null
860Z200US46571,ZCTA5 46571,6203,null
860Z200US46572,ZCTA5 46572,112,null
860Z200US46573,ZCTA5 46573,3835,null
860Z200US46574,ZCTA5 46574,8377,null
860Z200US46580,ZCTA5 46580,22381,null
860Z200US46582,ZCTA5 46582,14151,null
