zipcode,population,country
53178,2703,USA
53179,6206,USA
53181,7696,USA
53182,9422,USA
53183,3110,USA
53184,4096,USA
53185,18761,USA
53186,32332,USA
53188,35552,USA
53189,26846,USA
53190,19459,USA
53191,3257,USA
53192,211,USA
53195,120,USA
53202,27897,USA
53203,2180,USA
53204,39728,USA
53205,9397,USA
53206,22816,USA
53207,34292,USA
53208,29644,USA
53209,44586,USA
53210,25588,USA
53211,36327,USA
53212,28702,USA
53213,26469,USA
53214,34297,USA
53215,59359,USA
53216,30109,USA
53217,30559,USA
53218,38488,USA
53219,34925,USA
53220,26869,USA
53221,39560,USA
53222,25422,USA
53223,28884,USA
53224,20786,USA
53225,25138,USA
53226,19921,USA
53227,23310,USA
53228,15341,USA
53233,15531,USA
53235,9175,USA
53295,114,USA
53402,33621,USA
53403,26269,USA
53404,15532,USA
53405,25561,USA
53406,27078,USA
53501,144,USA
53502,2615,USA
53503,1923,USA
53504,1977,USA
53505,398,USA
53506,999,USA
53507,2313,USA
53508,5477,USA
53510,1426,USA
53511,48659,USA
53515,2496,USA
53516,2200,USA
53517,1892,USA
53518,1411,USA
53520,6684,USA
53521,3857,USA
53522,1025,USA
53523,5277,USA
53525,4028,USA
53526,571,USA
53527,10994,USA
53528,6245,USA
53529,2263,USA
53530,4683,USA
53531,4558,USA
53532,15962,USA
53533,7306,USA
53534,12752,USA
53536,9051,USA
53537,707,USA
53538,18643,USA
53540,125,USA
53541,894,USA
53543,1639,USA
53544,838,USA
53545,23318,USA
53546,31190,USA
53548,19233,USA
53549,10199,USA
53550,1213,USA
53551,8920,USA
53553,561,USA
53554,1093,USA
53555,8529,USA
53556,2680,USA
53557,395,USA
53558,12666,USA
53559,6104,USA
53560,3714,USA
53561,2016,USA
53562,29092,USA
53563,11503,USA
53565,4899,USA
53566,14970,USA
53569,1147,USA
53570,2643,USA
53571,336,USA
53572,10549,USA
53573,3018,USA
53574,4113,USA
53575,17320,USA
53576,2284,USA
53577,1385,USA
53578,6556,USA
53579,1799,USA
53580,507,USA
53581,10024,USA
53582,1068,USA
53583,5787,USA
53584,53,USA
53585,2130,USA
53586,2101,USA
53587,1169,USA
53588,4139,USA
53589,19888,USA
53590,43684,USA
53593,28232,USA
53594,5324,USA
53597,20729,USA
53598,4033,USA
53599,71,USA
53703,38512,USA
53704,47066,USA
53705,24695,USA
53706,4337,USA
53711,51448,USA
53713,23291,USA
53714,16289,USA
53715,16517,USA
53716,19105,USA
53717,12798,USA
53718,17034,USA
53719,32151,USA
53726,5286,USA
53792,0,USA
53801,842,USA
53802,64,USA
53803,1258,USA
53804,1353,USA
53805,5395,USA
53806,1577,USA
53807,4565,USA
53808,1041,USA
53809,4409,USA
53810,424,USA
53811,3213,USA
53812,406,USA
53813,6267,USA
53816,815,USA
53817,201,USA
53818,15786,USA
53820,2421,USA
53821,7838,USA
53825,495,USA
53826,1268,USA
53827,291,USA
53901,14924,USA
53910,3264,USA
53911,1383,USA
53913,21046,USA
53916,23057,USA
53919,2334,USA
53920,413,USA
53922,961,USA
53923,2160,USA
53924,1333,USA
53925,8523,USA
53926,1785,USA
53928,143,USA
53929,2545,USA
53930,1235,USA
53931,346,USA
53932,2716,USA
53933,4278,USA
53934,4214,USA
53935,320,USA
53936,1547,USA
53937,1172,USA
53939,248,USA
53940,18,USA
53941,3044,USA
53942,121,USA
53943,1067,USA
53944,2370,USA
53946,4239,USA
53947,169,USA
53948,8151,USA
53949,6084,USA
53950,5608,USA
53951,2291,USA
53952,4276,USA
53953,207,USA
53954,6907,USA
53955,5951,USA
53956,3416,USA
53959,14298,USA
53960,3370,USA
53961,793,USA
53962,51,USA
53963,14078,USA
53964,3514,USA
53965,11361,USA
53968,2326,USA
53969,397,USA
54001,8256,USA
54002,6741,USA
54003,1050,USA
54004,2249,USA
54005,3176,USA
54006,824,USA
54007,1276,USA
54009,2746,USA
54011,6881,USA
54013,3482,USA
54014,2368,USA
54015,3936,USA
54016,33198,USA
54017,19816,USA
54020,7463,USA
54021,6934,USA
54022,23612,USA
54023,4456,USA
54024,4916,USA
54025,7336,USA
54026,2050,USA
54027,1160,USA
54028,2632,USA
54082,1787,USA
54101,2773,USA
54102,809,USA
54103,481,USA
54104,1159,USA
54106,4674,USA
54107,3691,USA
54110,5542,USA
54111,2164,USA
54112,2227,USA
54113,3631,USA
54114,5913,USA
54115,48710,USA
54119,613,USA
54120,204,USA
54121,3149,USA
54123,248,USA
54124,3619,USA
54125,499,USA
54126,4120,USA
54127,110,USA
54128,1718,USA
54129,3525,USA
54130,27473,USA
54135,3016,USA
54136,6703,USA
54137,1098,USA
54138,831,USA
54139,3244,USA
54140,8396,USA
54141,2731,USA
54143,15265,USA
54149,1201,USA
54150,1116,USA
54151,3515,USA
54152,249,USA
54153,7323,USA
54154,5432,USA
54155,7853,USA
54156,1544,USA
54157,5846,USA
54159,1460,USA
54160,244,USA
54161,2789,USA
54162,9570,USA
54165,7877,USA
54166,16892,USA
54169,3325,USA
54170,3863,USA
54171,4109,USA
54173,4086,USA
54174,3021,USA
54175,1113,USA
54177,2903,USA
54180,3268,USA
54201,5281,USA
54202,1588,USA
54204,1851,USA
54205,2116,USA
54207,174,USA
54208,6363,USA
54209,1480,USA
54210,1050,USA
54211,332,USA
54212,1189,USA
54213,1367,USA
54214,442,USA
54215,200,USA
54216,6164,USA
54217,7713,USA
54220,40737,USA
54227,1555,USA
54228,2739,USA
54229,4405,USA
54230,4623,USA
54232,714,USA
54234,2072,USA
54235,17829,USA
54241,14258,USA
54245,2184,USA
54246,777,USA
54247,2154,USA
54301,22875,USA
54302,31327,USA
54303,27478,USA
54304,27679,USA
54307,1062,USA
54311,37532,USA
54313,39911,USA
54401,31727,USA
54403,24712,USA
54405,2947,USA
54406,3647,USA
54407,1559,USA
54408,1046,USA
54409,12827,USA
54410,2321,USA
54411,5025,USA
54412,2046,USA
54413,213,USA
54414,3240,USA
54416,1655,USA
54417,55,USA
54418,1015,USA
54420,1299,USA
54421,3651,USA
54422,1344,USA
54423,2349,USA
54424,1574,USA
54425,1941,USA
54426,4352,USA
54427,1128,USA
54428,1016,USA
54430,157,USA
54433,1819,USA
54435,2125,USA
54436,2202,USA
54437,3265,USA
54440,2992,USA
54441,816,USA
54442,1104,USA
54443,2279,USA
54446,2990,USA
54447,569,USA
54448,4280,USA
54449,26417,USA
54450,357,USA
54451,11514,USA
54452,18851,USA
54454,1234,USA
54455,18897,USA
54456,5904,USA
54457,8478,USA
54458,94,USA
54459,1199,USA
54460,2532,USA
54462,339,USA
54463,714,USA
54464,31,USA
54465,617,USA
54466,2710,USA
54467,14850,USA
54469,1734,USA
54470,2022,USA
54471,1856,USA
54473,2582,USA
54474,4134,USA
54475,1498,USA
54476,19668,USA
54479,3838,USA
54480,1275,USA
54481,28100,USA
54482,9108,USA
54484,4968,USA
54485,412,USA
54486,2157,USA
54487,9750,USA
54488,1192,USA
54489,1491,USA
54490,891,USA
54491,1591,USA
54493,660,USA
54494,27420,USA
54495,7638,USA
54498,2440,USA
54499,3005,USA
54501,20591,USA
54511,1335,USA
54512,1007,USA
54513,441,USA
54514,1673,USA
54515,479,USA
54517,166,USA
54519,1285,USA
54520,4063,USA
54521,8317,USA
54524,596,USA
54525,276,USA
54526,840,USA
54527,957,USA
54529,1220,USA
54530,717,USA
54531,1479,USA
54534,2481,USA
54536,184,USA
54537,576,USA
54538,3133,USA
54539,1525,USA
54540,1048,USA
54541,1325,USA
54542,539,USA
54545,852,USA
54546,1213,USA
54547,1639,USA
54548,5406,USA
54550,674,USA
54552,4381,USA
54554,1042,USA
54555,4887,USA
54556,1200,USA
54557,1210,USA
54558,2215,USA
54559,759,USA
54560,648,USA
54561,101,USA
54562,2093,USA
54563,689,USA
54564,505,USA
54565,54,USA
54566,1429,USA
54568,5175,USA
54601,51090,USA
54603,14203,USA
54610,1521,USA
54611,1162,USA
54612,5816,USA
54613,1768,USA
54614,2850,USA
54615,11032,USA
54616,2729,USA
54618,2247,USA
54619,4024,USA
54621,1137,USA
54622,2133,USA
54623,1848,USA
54624,1433,USA
54625,247,USA
54626,1273,USA
54627,1910,USA
54628,1035,USA
54629,2574,USA
54630,4090,USA
54631,1753,USA
54632,1198,USA
54634,4198,USA
54635,1792,USA
54636,16338,USA
54637,152,USA
54638,1627,USA
54639,2468,USA
54642,2256,USA
54643,2,USA
54644,1471,USA
54645,120,USA
54646,4115,USA
54648,1702,USA
54650,24523,USA
54651,1393,USA
54652,959,USA
54653,1199,USA
54654,169,USA
54655,1828,USA
54656,18411,USA
54657,425,USA
54658,2490,USA
54659,1428,USA
54660,16073,USA
54661,3852,USA
54664,1634,USA
54665,8925,USA
54666,2587,USA
54667,4870,USA
54669,8094,USA
54670,1897,USA
54701,41346,USA
54703,44593,USA
54720,8580,USA
54721,1274,USA
54722,4312,USA
54723,1177,USA
54724,7525,USA
54725,2964,USA
54726,1807,USA
54727,5228,USA
54728,6166,USA
54729,33980,USA
54730,5078,USA
54731,781,USA
54732,2820,USA
54733,1226,USA
54734,804,USA
54736,4087,USA
54737,455,USA
54738,3611,USA
54739,5287,USA
54740,2000,USA
54741,1799,USA
54742,4848,USA
54745,2198,USA
54746,670,USA
54747,2634,USA
54748,1169,USA
54749,1208,USA
54750,1036,USA
54751,26738,USA
54754,1750,USA
54755,7342,USA
54756,886,USA
54757,3523,USA
54758,4759,USA
54759,1442,USA
54760,239,USA
54761,1203,USA
54762,1422,USA
54763,1100,USA
54766,1628,USA
54767,3295,USA
54768,6290,USA
54769,571,USA
54770,2098,USA
54771,4421,USA
54772,1090,USA
54773,3312,USA
54801,6661,USA
54805,1444,USA
54806,11492,USA
54810,2461,USA
54812,5845,USA
54813,598,USA
54814,2985,USA
54817,2455,USA
54819,2430,USA
54820,864,USA
54821,1413,USA
54822,4665,USA
54824,2271,USA
54826,724,USA
54827,280,USA
54828,609,USA
54829,5326,USA
54830,3207,USA
54832,491,USA
54835,951,USA
54836,1105,USA
54837,3864,USA
54838,1481,USA
54839,281,USA
54840,4702,USA
54841,265,USA
54842,141,USA
54843,12664,USA
54844,337,USA
54845,132,USA
54846,538,USA
54847,2483,USA
54848,5784,USA
54849,1967,USA
54850,428,USA
54853,3967,USA
54854,982,USA
54855,944,USA
54856,1545,USA
54857,21,USA
54858,1493,USA
54859,1938,USA
54861,309,USA
54862,325,USA
54864,1467,USA
54865,495,USA
54867,531,USA
54868,15785,USA
54870,1612,USA
54871,3300,USA
54872,2665,USA
54873,3009,USA
54874,3568,USA
54875,1097,USA
54876,1739,USA
54880,30400,USA
54888,1460,USA
54889,2800,USA
54891,3351,USA
54893,4092,USA
54895,988,USA
54896,1683,USA
54901,37594,USA
54902,22309,USA
54904,21828,USA
54909,2050,USA
54911,26964,USA
54913,23818,USA
54914,31082,USA
54915,43190,USA
54921,1273,USA
54922,1408,USA
54923,8634,USA
54926,56,USA
54927,502,USA
54928,425,USA
54929,8724,USA
54930,1842,USA
54931,213,USA
54932,1152,USA
54933,135,USA
54935,42513,USA
54937,21333,USA
54940,4219,USA
54941,2543,USA
54942,10403,USA
54943,1881,USA
54944,9380,USA
54945,3503,USA
54946,302,USA
54947,2667,USA
54948,263,USA
54949,3554,USA
54950,3086,USA
54952,27216,USA
54956,46316,USA
54960,2729,USA
54961,14122,USA
54962,1167,USA
54963,7454,USA
54964,1068,USA
54965,1457,USA
54966,1973,USA
54967,404,USA
54968,2963,USA
54970,3901,USA
54971,10938,USA
54974,1620,USA
54977,1360,USA
54978,36,USA
54979,1453,USA
54980,166,USA
54981,14998,USA
54982,6987,USA
54983,4515,USA
54984,3066,USA
54985,590,USA
54986,5138,USA
55001,2995,USA
55003,4024,USA
55005,4927,USA
55006,3883,USA
55007,2272,USA
55008,16514,USA
55009,8252,USA
55011,10517,USA
55012,1948,USA
55013,6985,USA
55014,28603,USA
55016,38427,USA
55017,752,USA
55018,968,USA
55019,2168,USA
55020,4053,USA
55021,30636,USA
55024,35948,USA
55025,25784,USA
55026,399,USA
55027,3089,USA
55029,119,USA
55030,1323,USA
55031,1997,USA
55032,3619,USA
55033,29701,USA
55036,57,USA
55037,5057,USA
55038,23735,USA
55040,13941,USA
55041,7800,USA
55042,12044,USA
55043,3459,USA
55044,60446,USA
55045,7804,USA
55046,6093,USA
55047,2491,USA
55049,2619,USA
55051,9858,USA
55052,1995,USA
55053,1079,USA
55054,2489,USA
55055,3797,USA
55056,14245,USA
55057,25519,USA
55060,29693,USA
55063,9236,USA
55065,1217,USA
55066,18732,USA
55068,31593,USA
55069,5630,USA
55070,8342,USA
55071,5827,USA
55072,4346,USA
55073,3532,USA
55074,2415,USA
55075,20749,USA
55076,21624,USA
55077,14258,USA
55079,8875,USA
55080,2768,USA
55082,36441,USA
55084,1777,USA
55085,412,USA
55087,326,USA
55088,1889,USA
55089,1849,USA
55090,450,USA
55092,10801,USA
55101,7788,USA
55102,20355,USA
55103,13874,USA
55104,45612,USA
55105,28812,USA
55106,60327,USA
55107,15383,USA
55108,14767,USA
55109,35381,USA
55110,39205,USA
55111,92,USA
55112,46728,USA
55113,41699,USA
55114,5012,USA
55115,8880,USA
55116,25992,USA
55117,44525,USA
55118,29106,USA
55119,43010,USA
55120,4752,USA
55121,9468,USA
55122,32204,USA
55123,27153,USA
55124,56353,USA
55125,43846,USA
55126,27390,USA
55127,18071,USA
55128,29217,USA
55129,31236,USA
55130,18581,USA
55150,173,USA
55155,12,USA
55301,12791,USA
55302,7274,USA
55303,51480,USA
55304,49128,USA
55305,21533,USA
55306,16984,USA
55307,3126,USA
55308,9691,USA
55309,20387,USA
55310,1449,USA
55311,37390,USA
55312,1527,USA
55313,24406,USA
55314,1192,USA
55315,6353,USA
55316,23919,USA
55317,21774,USA
55318,29729,USA
55319,5415,USA
55320,5072,USA
55321,5597,USA
55322,3637,USA
55324,1228,USA
55325,4792,USA
55327,4935,USA
55328,9729,USA
55329,2035,USA
55330,43626,USA
55331,19568,USA
55332,1838,USA
55333,776,USA
55334,2885,USA
55335,1625,USA
55336,8145,USA
55337,47333,USA
55338,1128,USA
55339,1004,USA
55340,8988,USA
55341,3484,USA
55342,1788,USA
55343,26307,USA
55344,15837,USA
55345,22051,USA
55346,17139,USA
55347,31222,USA
55349,3945,USA
55350,18669,USA
55352,10020,USA
55353,3247,USA
55354,2868,USA
55355,9592,USA
55356,5790,USA
55357,3370,USA
55358,5361,USA
55359,6375,USA
55360,3387,USA
55362,20476,USA
55363,5290,USA
55364,15210,USA
55366,373,USA
55367,992,USA
55368,2305,USA
55369,38379,USA
55370,762,USA
55371,17132,USA
55372,34327,USA
55373,5728,USA
55374,15851,USA
55375,4778,USA
55376,17989,USA
55378,31906,USA
55379,48254,USA
55381,2020,USA
55382,3787,USA
55384,1734,USA
55385,1169,USA
55386,9396,USA
55387,14552,USA
55388,5984,USA
55389,2615,USA
55390,3186,USA
55391,15782,USA
55395,2849,USA
55396,2093,USA
55397,2871,USA
55398,17022,USA
55401,12029,USA
55402,682,USA
55403,17707,USA
55404,29322,USA
55405,15497,USA
55406,34588,USA
55407,38506,USA
55408,33718,USA
55409,11843,USA
55410,21352,USA
55411,31214,USA
55412,23800,USA
55413,13914,USA
55414,36600,USA
55415,5435,USA
55416,34129,USA
55417,26259,USA
55418,31887,USA
55419,27919,USA
55420,23128,USA
55421,30580,USA
55422,29290,USA
55423,37137,USA
55424,10175,USA
55425,10281,USA
55426,26716,USA
55427,24353,USA
55428,31896,USA
55429,28755,USA
55430,24058,USA
55431,19767,USA
55432,33022,USA
55433,34618,USA
55434,31776,USA
55435,14170,USA
55436,14395,USA
55437,19686,USA
55438,17079,USA
55439,9309,USA
55441,18415,USA
55442,12866,USA
55443,36771,USA
55444,17214,USA
55445,13865,USA
55446,28725,USA
55447,21357,USA
55448,28970,USA
55449,33321,USA
55450,27,USA
55454,8279,USA
55455,4912,USA
55601,176,USA
55602,223,USA
55603,510,USA
55604,3661,USA
55605,579,USA
55606,295,USA
55607,137,USA
55609,269,USA
55612,604,USA
55613,179,USA
55614,2476,USA
55615,282,USA
55616,7024,USA
55702,410,USA
55703,744,USA
55704,1072,USA
55705,3226,USA
55706,1738,USA
55707,3386,USA
55708,917,USA
55709,4199,USA
55710,1327,USA
55711,707,USA
55712,512,USA
55713,979,USA
55716,334,USA
55717,295,USA
55718,3245,USA
55719,5668,USA
55720,17236,USA
55721,3667,USA
55722,1169,USA
55723,2222,USA
55724,824,USA
55725,108,USA
55726,999,USA
55731,5494,USA
55732,1358,USA
55733,5104,USA
55734,5964,USA
55735,1699,USA
55736,1454,USA
55738,483,USA
55741,3110,USA
55742,312,USA
55744,20096,USA
55746,17071,USA
55748,1394,USA
55749,452,USA
55750,2035,USA
55751,1474,USA
55752,401,USA
55753,970,USA
55756,430,USA
55757,834,USA
55758,156,USA
55760,2890,USA
55763,570,USA
55764,504,USA
55765,780,USA
55767,4495,USA
55768,2878,USA
55769,2235,USA
55771,1485,USA
55772,73,USA
55775,1242,USA
55779,3974,USA
55780,259,USA
55781,728,USA
55782,389,USA
55783,2484,USA
55784,99,USA
55785,282,USA
55786,302,USA
55787,454,USA
55790,1876,USA
55792,9827,USA
55793,606,USA
55795,1624,USA
55796,195,USA
55797,1525,USA
55798,664,USA
55802,2544,USA
55803,17796,USA
55804,15471,USA
55805,9731,USA
55806,9761,USA
55807,9674,USA
55808,5943,USA
55810,8700,USA
55811,27761,USA
55812,10571,USA
55814,461,USA
55901,58046,USA
55902,25878,USA
55903,13,USA
55904,29813,USA
55905,0,USA
55906,19559,USA
55909,1325,USA
55910,1361,USA
55912,29718,USA
55917,3609,USA
55918,955,USA
55919,1003,USA
55920,8512,USA
55921,4808,USA
55922,773,USA
55923,4705,USA
55924,1217,USA
55925,1040,USA
55926,739,USA
55927,4154,USA
55929,1247,USA
55931,367,USA
55932,1934,USA
55933,247,USA
55934,3332,USA
55935,872,USA
55936,1900,USA
55939,2155,USA
55940,2720,USA
55941,1021,USA
55943,3037,USA
55944,7937,USA
55945,1415,USA
55946,3288,USA
55947,7461,USA
55949,1864,USA
55950,104,USA
55951,1535,USA
55952,2354,USA
55953,888,USA
55954,1480,USA
55955,2718,USA
55956,1962,USA
55957,683,USA
55959,2230,USA
55960,3805,USA
55961,378,USA
55962,751,USA
55963,5667,USA
55964,4520,USA
55965,2345,USA
55967,941,USA
55968,124,USA
55969,1185,USA
55970,933,USA
55971,3112,USA
55972,5265,USA
55973,282,USA
55974,2058,USA
55975,4368,USA
55976,8338,USA
55977,193,USA
55979,1067,USA
55981,3998,USA
55982,441,USA
55983,1535,USA
55985,1807,USA
55987,34010,USA
55990,931,USA
55991,1292,USA
55992,5161,USA
56001,50729,USA
56003,15221,USA
56007,21434,USA
56009,1514,USA
56010,1046,USA
56011,9538,USA
56013,4298,USA
56014,755,USA
56016,1020,USA
56017,1712,USA
56019,867,USA
56020,99,USA
56021,1115,USA
56022,75,USA
56023,461,USA
56024,3580,USA
56025,523,USA
56026,1899,USA
56027,786,USA
56028,1271,USA
56029,664,USA
56030,31,USA
56031,12117,USA
56032,318,USA
56033,336,USA
56034,609,USA
56035,515,USA
56036,1774,USA
56037,1589,USA
56039,990,USA
56041,1075,USA
56042,669,USA
56043,449,USA
56044,2135,USA
56045,865,USA
56046,92,USA
56048,4150,USA
56050,1531,USA
56051,640,USA
56052,746,USA
56054,888,USA
56055,3916,USA
56056,84,USA
56057,3949,USA
56058,6066,USA
56060,431,USA
56062,3239,USA
56063,2945,USA
56065,2698,USA
56068,1031,USA
56069,4837,USA
56071,12913,USA
56072,2401,USA
56073,17275,USA
56074,1965,USA
56075,161,USA
56078,454,USA
56080,727,USA
56081,6139,USA
56082,14507,USA
56083,797,USA
56085,5087,USA
56087,3026,USA
56088,1881,USA
56089,174,USA
56090,603,USA
56091,343,USA
56093,12469,USA
56096,2909,USA
56097,3613,USA
56098,2073,USA
56101,6008,USA
56110,1803,USA
56111,399,USA
56113,261,USA
56114,332,USA
56115,1288,USA
56116,592,USA
56117,348,USA
56118,416,USA
56119,1001,USA
56120,1088,USA
56121,568,USA
56122,551,USA
56123,504,USA
56125,58,USA
56127,346,USA
56128,2076,USA
56129,754,USA
56131,2248,USA
56132,455,USA
56134,411,USA
56136,1222,USA
56137,1051,USA
56138,919,USA
56139,408,USA
56140,61,USA
56141,351,USA
56142,950,USA
56143,4545,USA
56144,1223,USA
56145,562,USA
56146,51,USA
56147,187,USA
56149,1261,USA
56150,2715,USA
56151,745,USA
56152,1402,USA
56153,213,USA
56155,397,USA
56156,6270,USA
56157,729,USA
56158,407,USA
56159,2777,USA
56160,196,USA
56161,369,USA
56162,221,USA
56164,5678,USA
56165,328,USA
56166,233,USA
56167,619,USA
56168,876,USA
56169,726,USA
56170,549,USA
56171,1676,USA
56172,2954,USA
56173,368,USA
56174,391,USA
56175,2915,USA
56176,1092,USA
56178,1651,USA
56180,1225,USA
56181,1144,USA
56183,1197,USA
56185,551,USA
56186,381,USA
56187,15312,USA
56201,24575,USA
56207,235,USA
56208,2029,USA
56209,2333,USA
56210,16,USA
56211,505,USA
56212,446,USA
56214,592,USA
56215,4765,USA
56216,628,USA
56218,551,USA
56219,1052,USA
56220,2851,USA
56221,752,USA
56222,2099,USA
56223,1328,USA
56224,387,USA
56225,805,USA
56226,222,USA
56227,178,USA
56228,847,USA
56229,1754,USA
56230,794,USA
56231,361,USA
56232,2328,USA
56235,505,USA
56236,299,USA
56237,562,USA
56239,553,USA
56240,954,USA
56241,3903,USA
56243,1690,USA
56244,1737,USA
56245,455,USA
56248,684,USA
56249,255,USA
56251,1063,USA
56252,1313,USA
56253,932,USA
56255,414,USA
56256,2433,USA
56257,421,USA
56258,15480,USA
56260,868,USA
56262,775,USA
56263,512,USA
56264,2113,USA
56265,7634,USA
56266,1510,USA
56267,6647,USA
56270,1197,USA
56271,1292,USA
56273,4969,USA
56274,159,USA
56276,241,USA
56277,2950,USA
56278,2733,USA
56279,1233,USA
56280,441,USA
56281,649,USA
56282,1597,USA
56283,6412,USA
56284,2054,USA
56285,1049,USA
56287,70,USA
56288,4623,USA
56289,686,USA
56291,452,USA
56292,542,USA
56293,1257,USA
56294,72,USA
56295,290,USA
56296,1978,USA
56297,808,USA
56301,33786,USA
56303,27305,USA
56304,17020,USA
56307,5399,USA
56308,26391,USA
56309,1326,USA
56310,5225,USA
56311,695,USA
56312,2293,USA
56313,78,USA
56314,1281,USA
56315,1726,USA
56316,1438,USA
56318,1158,USA
56319,1300,USA
56320,7985,USA
56321,1572,USA
56323,543,USA
56324,1000,USA
56325,213,USA
56326,1577,USA
56327,784,USA
56328,150,USA
56329,7615,USA
56330,1763,USA
56331,1949,USA
56332,1523,USA
56334,5830,USA
56335,197,USA
56336,1483,USA
56338,1764,USA
56339,1136,USA
56340,2394,USA
56342,2791,USA
56343,910,USA
56345,15058,USA
56347,7449,USA
56349,779,USA
56350,486,USA
56352,5775,USA
56353,9314,USA
56354,1455,USA
56355,641,USA
56356,305,USA
56357,1053,USA
56358,3090,USA
56359,3585,USA
56360,4093,USA
56361,2425,USA
56362,5825,USA
56363,254,USA
56364,5562,USA
56367,7164,USA
56368,4372,USA
56369,545,USA
56371,125,USA
56373,3233,USA
56374,9943,USA
56375,800,USA
56376,303,USA
56377,21013,USA
56378,8174,USA
56379,17467,USA
56381,2511,USA
56382,1446,USA
56384,353,USA
56385,918,USA
56386,654,USA
56387,7715,USA
56389,92,USA
56401,30632,USA
56425,8584,USA
56431,8763,USA
56433,1800,USA
56434,219,USA
56435,2595,USA
56437,1474,USA
56438,2877,USA
56440,1343,USA
56441,3439,USA
56442,2720,USA
56443,1395,USA
56444,3044,USA
56446,1661,USA
56447,1008,USA
56448,441,USA
56449,1897,USA
56450,1129,USA
56452,1919,USA
56453,837,USA
56455,1692,USA
56458,360,USA
56461,3416,USA
56464,4864,USA
56465,2221,USA
56466,3157,USA
56467,2609,USA
56468,4525,USA
56469,1055,USA
56470,10668,USA
56472,8315,USA
56473,3763,USA
56474,4419,USA
56475,1611,USA
56477,2771,USA
56479,5387,USA
56481,1972,USA
56482,6925,USA
56484,3517,USA
56501,17784,USA
56510,2327,USA
56511,2192,USA
56514,3963,USA
56515,2967,USA
56516,255,USA
56517,273,USA
56518,377,USA
56519,283,USA
56520,3952,USA
56521,763,USA
56522,515,USA
56523,475,USA
56524,681,USA
56525,100,USA
56527,916,USA
56528,1669,USA
56529,4613,USA
56531,2065,USA
56533,312,USA
56534,1189,USA
56535,1240,USA
56536,474,USA
56537,19230,USA
